Edad,País / Procedencia,Idioma,Presupuesto,Días de viaje,Tipo de viaje,Problemas respiratorios,Movilidad reducida,Alergias,Comida,Naturaleza,Historia,Fotografía,Altura máxima tolerada,Recomendación médica,Destino
27,Ecuador,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,4000,Evitar comidas pesadas,Camino Inca
35,Países Bajos,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Hidratación y descanso,Camino Inca
24,Venezuela,Español,Económico,4,Aventura,No,No,Sí,Sí,Sí,No,Sí,3900,Consumir líquidos,Camino Inca
47,Noruega,Inglés,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Aclimatación obligatoria,Camino Inca
28,Portugal,Portugués,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,4000,Evitar alcohol,Camino Inca
32,Israel,Hebreo,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Descanso previo,Camino Inca
26,Uruguay,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Hidratación básica,Camino Inca
40,Irlanda,Inglés,Alto,9,Aventura,No,No,No,Sí,Sí,Sí,Sí,4250,Consumir agua frecuentemente,Camino Inca
29,Sudáfrica,Inglés,Medio,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4250,Usar bloqueador solar,Camino Inca
34,Filipinas,Inglés,Medio,5,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4000,Medicamentos básicos,Camino Inca
31,Marruecos,Árabe,Económico,4,Aventura,No,No,No,Sí,Sí,No,Sí,3900,Descanso moderado,Camino Inca
43,Suecia,Inglés,Alto,11,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Aclimatación y descanso,Camino Inca
27,Indonesia,Indonesio,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4050,Hidratación permanente,Camino Inca
38,Dinamarca,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Preparación ligera,Camino Inca
22,Paraguay,Español,Económico,4,Cultural,No,No,No,Sí,Sí,No,Sí,3900,Consumir agua,Camino Inca
45,Austria,Alemán,Alto,10,Fotografía,Sí,No,Sí,Sí,Sí,Sí,Sí,4000,Consulta médica,Camino Inca
30,Costa Rica,Español,Medio,6,Aventura,No,No,No,Sí,Sí,Sí,Sí,4200,Hidratación adecuada,Camino Inca
25,Nueva Zelanda,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4250,Ropa cómoda,Camino Inca
37,Rusia,Ruso,Alto,9,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4300,Aclimatación previa,Camino Inca
28,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,Sí,No,Sí,3950,Consumir mate de coca,Camino Inca
36,Finlandia,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4250,Hidratación continua,Camino Inca
23,Perú,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Descanso adecuado,Camino Inca
48,Hungría,Húngaro,Alto,11,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,4000,Control médico,Camino Inca
31,Tailandia,Tailandés,Medio,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4250,Hidratación y descanso,Camino Inca
35,Estados Unidos,Inglés,Alto,10,Aventura,No,No,No,Sí,Sí,Sí,Sí,4300,Preparación ligera,Camino Inca
24,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,Sí,No,Sí,3900,Consumir líquidos,Camino Inca
41,Canadá,Inglés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4250,Aclimatación previa,Camino Inca
27,España,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,4000,Hidratación constante,Camino Inca
42,Brasil,Portugués,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Ropa adecuada,Camino Inca
29,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4050,Llevar medicamentos,Camino Inca
38,India,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar ropa ligera,Camino Inca
22,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Hidratación adecuada,Camino Inca
44,Bélgica,Francés,Alto,8,Cultural,No,No,No,Sí,Sí,Sí,Sí,4250,Control médico,Camino Inca
24,Perú,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Aclimatación previa,Salkantay Trek
31,Argentina,Español,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Hidratación constante,Salkantay Trek
22,Chile,Español,Económico,6,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
45,Estados Unidos,Inglés,Alto,8,Aventura,Sí,No,No,Sí,Sí,No,Sí,4300,Consulta médica,Salkantay Trek
28,Brasil,Portugués,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,4500,Usar bloqueador,Salkantay Trek
39,Francia,Francés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4700,Hidratación adecuada,Salkantay Trek
21,México,Español,Económico,6,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir mate de coca,Salkantay Trek
50,Canadá,Inglés,Alto,10,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,4200,Descanso constante,Salkantay Trek
27,Colombia,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Hidratación adecuada,Salkantay Trek
33,Italia,Italiano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Usar protector solar,Salkantay Trek
20,Bolivia,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
44,Reino Unido,Inglés,Alto,8,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4300,Consulta médica,Salkantay Trek
29,Uruguay,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Evitar alcohol,Salkantay Trek
37,Australia,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Hidratación constante,Salkantay Trek
23,Ecuador,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
48,Japón,Japonés,Alto,10,Naturaleza,Sí,Sí,No,Sí,Sí,Sí,Sí,4200,Descanso constante,Salkantay Trek
30,Paraguay,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Hidratación adecuada,Salkantay Trek
42,Portugal,Portugués,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Usar bloqueador,Salkantay Trek
20,Venezuela,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
45,China,Chino,Alto,9,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4300,Consulta médica,Salkantay Trek
26,Costa Rica,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Aclimatación previa,Salkantay Trek
34,Suiza,Alemán,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Hidratación adecuada,Salkantay Trek
25,Perú,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
47,Estados Unidos,Inglés,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,4200,Consulta médica,Salkantay Trek
32,México,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Hidratación constante,Salkantay Trek
38,Francia,Francés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4700,Usar protector solar,Salkantay Trek
22,Chile,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
49,Canadá,Inglés,Alto,10,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4300,Consulta médica,Salkantay Trek
28,Argentina,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Hidratación adecuada,Salkantay Trek
36,Italia,Italiano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Usar bloqueador,Salkantay Trek
24,Brasil,Portugués,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir mate de coca,Salkantay Trek
43,Alemania,Alemán,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,4200,Consulta médica,Salkantay Trek
29,Colombia,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Evitar alcohol,Salkantay Trek
40,Australia,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Hidratación constante,Salkantay Trek
21,Ecuador,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
46,Japón,Japonés,Alto,9,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4300,Consulta médica,Salkantay Trek
31,Paraguay,Español,Medio,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Usar protector solar,Salkantay Trek
39,Portugal,Portugués,Alto,8,Relajación,No,No,No,Sí,Sí,Sí,Sí,4200,Descanso constante,Salkantay Trek
23,Venezuela,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
44,China,Chino,Alto,9,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4300,Consulta médica,Salkantay Trek
27,Costa Rica,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Hidratación adecuada,Salkantay Trek
35,Suiza,Alemán,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Usar bloqueador,Salkantay Trek
26,Perú,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
48,Estados Unidos,Inglés,Alto,10,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,4200,Consulta médica,Salkantay Trek
33,México,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Hidratación constante,Salkantay Trek
37,Francia,Francés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4700,Usar protector solar,Salkantay Trek
22,Chile,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
50,Canadá,Inglés,Alto,10,Naturaleza,Sí,Sí,No,Sí,Sí,Sí,Sí,4300,Consulta médica,Salkantay Trek
30,Argentina,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,4600,Aclimatación previa,Salkantay Trek
41,Italia,Italiano,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4700,Usar protector solar,Salkantay Trek
25,Brasil,Portugués,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,4800,Consumir líquidos,Salkantay Trek
23,Perú,Español,Medio,4,Aventura,No,No,No,Sí,Sí,No,Sí,4300,Hidratación constante,Inca Jungle
31,Argentina,Español,Alto,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4200,Usar bloqueador,Inca Jungle
26,Chile,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
42,Estados Unidos,Inglés,Alto,6,Aventura,Sí,No,No,Sí,Sí,No,Sí,4000,Consulta médica,Inca Jungle
29,Brasil,Portugués,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,4200,Aclimatación previa,Inca Jungle
35,Francia,Francés,Alto,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Hidratación adecuada,Inca Jungle
21,México,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir mate de coca,Inca Jungle
48,Canadá,Inglés,Alto,7,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3900,Descanso constante,Inca Jungle
27,Colombia,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Hidratación adecuada,Inca Jungle
33,Italia,Italiano,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar protector solar,Inca Jungle
20,Bolivia,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
44,Reino Unido,Inglés,Alto,6,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4000,Consulta médica,Inca Jungle
28,Uruguay,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Evitar alcohol,Inca Jungle
37,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Hidratación constante,Inca Jungle
24,Ecuador,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
46,Japón,Japonés,Alto,7,Naturaleza,Sí,Sí,No,Sí,Sí,Sí,Sí,3900,Descanso constante,Inca Jungle
30,Paraguay,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Hidratación adecuada,Inca Jungle
39,Portugal,Portugués,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar bloqueador,Inca Jungle
22,Venezuela,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
45,China,Chino,Alto,7,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4000,Consulta médica,Inca Jungle
26,Costa Rica,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Aclimatación previa,Inca Jungle
34,Suiza,Alemán,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Hidratación adecuada,Inca Jungle
25,Perú,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
47,Estados Unidos,Inglés,Alto,7,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3900,Consulta médica,Inca Jungle
32,México,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Hidratación constante,Inca Jungle
38,Francia,Francés,Alto,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Usar protector solar,Inca Jungle
21,Chile,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
49,Canadá,Inglés,Alto,7,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4000,Consulta médica,Inca Jungle
29,Argentina,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Hidratación adecuada,Inca Jungle
36,Italia,Italiano,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar bloqueador,Inca Jungle
24,Brasil,Portugués,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir mate de coca,Inca Jungle
43,Alemania,Alemán,Alto,7,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3900,Consulta médica,Inca Jungle
28,Colombia,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Evitar alcohol,Inca Jungle
40,Australia,Inglés,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Hidratación constante,Inca Jungle
22,Ecuador,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
46,Japón,Japonés,Alto,7,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4000,Consulta médica,Inca Jungle
31,Paraguay,Español,Medio,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar protector solar,Inca Jungle
39,Portugal,Portugués,Alto,6,Relajación,No,No,No,Sí,Sí,Sí,Sí,3900,Descanso constante,Inca Jungle
23,Venezuela,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
44,China,Chino,Alto,7,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,4000,Consulta médica,Inca Jungle
27,Costa Rica,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Hidratación adecuada,Inca Jungle
35,Suiza,Alemán,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar bloqueador,Inca Jungle
26,Perú,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
48,Estados Unidos,Inglés,Alto,7,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3900,Consulta médica,Inca Jungle
33,México,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Hidratación constante,Inca Jungle
37,Francia,Francés,Alto,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Usar protector solar,Inca Jungle
22,Chile,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
50,Canadá,Inglés,Alto,7,Naturaleza,Sí,Sí,No,Sí,Sí,Sí,Sí,4000,Consulta médica,Inca Jungle
30,Argentina,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,4200,Aclimatación previa,Inca Jungle
41,Italia,Italiano,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar protector solar,Inca Jungle
25,Brasil,Portugués,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,4300,Consumir líquidos,Inca Jungle
27,Perú,Español,Medio,5,Aventura,No,No,No,Sí,Sí,Sí,Sí,4200,Aclimatación previa,Lares Trek
35,Estados Unidos,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Hidratación constante,Lares Trek
22,Argentina,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,4000,Consumir líquidos,Lares Trek
41,Canadá,Inglés,Alto,9,Naturaleza,No,No,No,Sí,Sí,Sí,Sí,4300,Descanso adecuado,Lares Trek
29,Brasil,Portugués,Medio,6,Aventura,No,No,Sí,Sí,Sí,No,Sí,4200,Hidratación continua,Lares Trek
38,Alemania,Alemán,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar protector solar,Lares Trek
24,Chile,Español,Económico,4,Cultural,No,No,No,Sí,Sí,Sí,No,3900,Consumir mate de coca,Lares Trek
33,Francia,Francés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Aclimatación obligatoria,Lares Trek
30,México,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,4000,Descanso moderado,Lares Trek
45,Reino Unido,Inglés,Alto,10,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Preparación física,Lares Trek
21,Colombia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Hidratación básica,Lares Trek
39,Japón,Japonés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Llevar snacks energéticos,Lares Trek
31,España,Español,Medio,6,Aventura,No,No,No,Sí,Sí,Sí,Sí,4200,Hidratación constante,Lares Trek
36,China,Chino,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Aclimatación previa,Lares Trek
25,Perú,Español,Económico,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3900,Consumir agua,Lares Trek
42,Italia,Italiano,Alto,8,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4250,Descansar antes del trekking,Lares Trek
32,Corea del Sur,Coreano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4250,Hidratación continua,Lares Trek
23,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Descansar correctamente,Lares Trek
46,Suiza,Alemán,Alto,11,Aventura,No,No,Sí,Sí,Sí,Sí,Sí,4300,Preparación física,Lares Trek
28,Ecuador,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,4000,Evitar comidas pesadas,Lares Trek
35,Países Bajos,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Hidratación y descanso,Lares Trek
24,Venezuela,Español,Económico,4,Aventura,No,No,Sí,Sí,Sí,No,Sí,3900,Consumir líquidos,Lares Trek
47,Noruega,Inglés,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Aclimatación obligatoria,Lares Trek
28,Portugal,Portugués,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,4000,Evitar alcohol,Lares Trek
32,Israel,Hebreo,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Descanso previo,Lares Trek
26,Uruguay,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Hidratación básica,Lares Trek
40,Irlanda,Inglés,Alto,9,Aventura,No,No,No,Sí,Sí,Sí,Sí,4250,Consumir agua frecuentemente,Lares Trek
29,Sudáfrica,Inglés,Medio,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4250,Usar bloqueador solar,Lares Trek
34,Filipinas,Inglés,Medio,5,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4000,Medicamentos básicos,Lares Trek
31,Marruecos,Árabe,Económico,4,Aventura,No,No,No,Sí,Sí,No,Sí,3900,Descanso moderado,Lares Trek
43,Suecia,Inglés,Alto,11,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Aclimatación y descanso,Lares Trek
27,Indonesia,Indonesio,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4050,Hidratación permanente,Lares Trek
38,Dinamarca,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Preparación ligera,Lares Trek
22,Paraguay,Español,Económico,4,Cultural,No,No,No,Sí,Sí,No,Sí,3900,Consumir agua,Lares Trek
45,Austria,Alemán,Alto,10,Fotografía,Sí,No,Sí,Sí,Sí,Sí,Sí,4000,Consulta médica,Lares Trek
30,Costa Rica,Español,Medio,6,Aventura,No,No,No,Sí,Sí,Sí,Sí,4200,Hidratación adecuada,Lares Trek
25,Nueva Zelanda,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4250,Ropa cómoda,Lares Trek
37,Rusia,Ruso,Alto,9,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4300,Aclimatación previa,Lares Trek
28,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,Sí,No,Sí,3950,Consumir mate de coca,Lares Trek
36,Finlandia,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4250,Hidratación continua,Lares Trek
23,Perú,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Descanso adecuado,Lares Trek
48,Hungría,Húngaro,Alto,11,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,4000,Control médico,Lares Trek
31,Tailandia,Tailandés,Medio,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4250,Hidratación y descanso,Lares Trek
35,Estados Unidos,Inglés,Alto,10,Aventura,No,No,No,Sí,Sí,Sí,Sí,4300,Preparación ligera,Lares Trek
24,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,Sí,No,Sí,3900,Consumir líquidos,Lares Trek
41,Canadá,Inglés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4250,Aclimatación previa,Lares Trek
27,España,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,4000,Hidratación constante,Lares Trek
42,Brasil,Portugués,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Ropa adecuada,Lares Trek
29,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4050,Llevar medicamentos,Lares Trek
38,India,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar ropa ligera,Lares Trek
22,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Hidratación adecuada,Lares Trek
44,Bélgica,Francés,Alto,8,Cultural,No,No,No,Sí,Sí,Sí,Sí,4250,Control médico,Lares Trek
