Edad,País / Procedencia,Idioma,Presupuesto,Días de viaje,Tipo de viaje,Problemas respiratorios,Movilidad reducida,Alergias,Comida,Naturaleza,Historia,Fotografía,Destino recomendado,Destino alternativo,Nivel de dificultad,Requiere caminata,Altura máxima tolerada,Recomendación médica,Tipo de transporte,Tour recomendado,Riesgo por altura,Apto para adulto mayor,Apto para niños
25,Perú,Español,Económico,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,Camino Inca,Valle Sagrado,Medio,Sí,3900,Consumir agua,Trekking,Nature Trek Peru,Medio,No,No
42,Italia,Italiano,Alto,8,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Runkurakay,Alto,Sí,4250,Descansar antes del trekking,Trekking,Heritage Inca Experience,Alto,No,No
31,Corea del Sur,Coreano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Inti Punku,Alto,Sí,4250,Hidratación continua,Trekking,Imperial Inca Trek,Alto,No,No
23,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,Camino Inca,Cusco,Medio,Sí,3900,Descansar correctamente,Trekking,Tour Económico Trek,Medio,No,No
46,Suiza,Alemán,Alto,11,Aventura,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Machu Picchu,Alto,Sí,4300,Preparación física,Trekking,Premium Heritage Trek,Alto,No,No
27,Ecuador,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Pisac,Medio,Sí,4000,Evitar comidas pesadas,Trekking,Circuito Inca,Medio,No,No
35,Países Bajos,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Wiñay Wayna,Alto,Sí,4300,Hidratación y descanso,Trekking,City Photo Trek,Alto,No,No
24,Venezuela,Español,Económico,4,Aventura,No,No,Sí,Sí,Sí,No,Sí,Camino Inca,Ollantaytambo,Medio,Sí,3900,Consumir líquidos,Trekking,Ruta Cultural Trek,Medio,No,No
47,Noruega,Inglés,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Inti Punku,Alto,Sí,4300,Aclimatación obligatoria,Trekking,Andes Premium Trek,Alto,No,No
28,Portugal,Portugués,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Valle Sagrado,Medio,Sí,4000,Evitar alcohol,Trekking,Ruta Colonial Trek,Medio,No,No
32,Israel,Hebreo,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Machu Picchu,Alto,Sí,4300,Descanso previo,Trekking,Andes Heritage Route,Alto,No,No
26,Uruguay,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,Camino Inca,Cusco,Medio,Sí,3900,Hidratación básica,Trekking,City Backpacker Trek,Medio,No,No
40,Irlanda,Inglés,Alto,9,Aventura,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Runkurakay,Alto,Sí,4250,Consumir agua frecuentemente,Trekking,Cultural Discovery Trek,Alto,No,No
29,Sudáfrica,Inglés,Medio,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Wiñay Wayna,Alto,Sí,4250,Usar bloqueador solar,Trekking,City Adventure Trek,Alto,No,No
34,Filipinas,Inglés,Medio,5,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Pisac,Medio,Sí,4000,Medicamentos básicos,Trekking,Cultural Andes Trek,Medio,No,No
31,Marruecos,Árabe,Económico,4,Aventura,No,No,No,Sí,Sí,No,Sí,Camino Inca,Cusco,Medio,Sí,3900,Descanso moderado,Trekking,Food & Trek Tour,Medio,No,No
43,Suecia,Inglés,Alto,11,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Inti Punku,Alto,Sí,4300,Aclimatación y descanso,Trekking,Colonial Trek Explorer,Alto,No,No
27,Indonesia,Indonesio,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Valle Sagrado,Medio,Sí,4050,Hidratación permanente,Trekking,City Heritage Trek,Medio,No,No
38,Dinamarca,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Machu Picchu,Alto,Sí,4300,Preparación ligera,Trekking,Historic Trek Tour,Alto,No,No
22,Paraguay,Español,Económico,4,Cultural,No,No,No,Sí,Sí,No,Sí,Camino Inca,Cusco,Medio,Sí,3900,Consumir agua,Trekking,Tour Histórico Trek,Medio,No,No
45,Austria,Alemán,Alto,10,Fotografía,Sí,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Pisac,Medio,Sí,4000,Consulta médica,Trekking,Cultural Premium Trek,Medio,No,No
30,Costa Rica,Español,Medio,6,Aventura,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Runkurakay,Alto,Sí,4200,Hidratación adecuada,Trekking,Ruta Colonial Trek,Alto,No,No
25,Nueva Zelanda,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Wiñay Wayna,Alto,Sí,4250,Ropa cómoda,Trekking,Photo Walk Andes,Alto,No,No
37,Rusia,Ruso,Alto,9,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Machu Picchu,Alto,Sí,4300,Aclimatación previa,Trekking,Cusco Imperial Trek,Alto,No,No
28,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,Sí,No,Sí,Camino Inca,Cusco,Medio,Sí,3950,Consumir mate de coca,Trekking,Tour Gastronómico Trek,Medio,No,No
36,Finlandia,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Inti Punku,Alto,Sí,4250,Hidratación continua,Trekking,Andes Photo Trek,Alto,No,No
23,Perú,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,Camino Inca,Cusco,Medio,Sí,3900,Descanso adecuado,Trekking,City Budget Trek,Medio,No,No
48,Hungría,Húngaro,Alto,11,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,Camino Inca,Pisac,Medio,Sí,4000,Control médico,Trekking,Heritage Andes Trek,Medio,No,No
31,Tailandia,Tailandés,Medio,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Wiñay Wayna,Alto,Sí,4250,Hidratación y descanso,Trekking,Cusco Colors Trek,Alto,No,No
35,Estados Unidos,Inglés,Alto,10,Aventura,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Machu Picchu,Alto,Sí,4300,Preparación ligera,Trekking,Peru History Trek,Alto,No,No
24,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,Sí,No,Sí,Camino Inca,Cusco,Medio,Sí,3900,Consumir líquidos,Trekking,Cusco Sabores Trek,Medio,No,No
41,Canadá,Inglés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Runkurakay,Alto,Sí,4250,Aclimatación previa,Trekking,Colonial Photo Trek,Alto,No,No
27,España,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Pisac,Medio,Sí,4000,Hidratación constante,Trekking,Cultural Adventure Trek,Medio,No,No
42,Brasil,Portugués,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Inti Punku,Alto,Sí,4300,Ropa adecuada,Trekking,Photo Premium Trek,Alto,No,No
29,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,Camino Inca,Ollantaytambo,Medio,Sí,4050,Llevar medicamentos,Trekking,Andes Trek Tour,Medio,No,No
38,India,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Machu Picchu,Alto,Sí,4300,Usar ropa ligera,Trekking,City Explorer Trek,Alto,No,No
22,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,Camino Inca,Cusco,Medio,Sí,3900,Hidratación adecuada,Trekking,Backpacker Peru Trek,Medio,No,No
44,Bélgica,Francés,Alto,8,Cultural,No,No,No,Sí,Sí,Sí,Sí,Camino Inca,Runkurakay,Alto,Sí,4250,Control médico,Trekking,Cultural Andes Trek,Alto,No,No
24,Perú,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Aclimatación previa,Caminata,Trekking,Alto,No,No
31,Argentina,Español,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Hidratación constante,Caminata,Photo Trek,Alto,No,No
22,Chile,Español,Económico,6,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
45,Estados Unidos,Inglés,Alto,8,Aventura,Sí,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Medio,Sí,4300,Consulta médica,Bus,Adventure Tour,Medio,Sí,No
28,Brasil,Portugués,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Soraypampa,Alto,Sí,4500,Usar bloqueador,Caminata,Full Trek,Alto,No,No
39,Francia,Francés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Hidratación adecuada,Caminata,Photo Expedition,Alto,No,No
21,México,Español,Económico,6,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir mate de coca,Caminata,Backpacker Trek,Extremo,No,No
50,Canadá,Inglés,Alto,10,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,Salkantay Trek,Valle Sagrado,Medio,Sí,4200,Descanso constante,Auto,Tour Relax,Medio,Sí,Sí
27,Colombia,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Hidratación adecuada,Caminata,Adventure Trek,Alto,No,No
33,Italia,Italiano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Usar protector solar,Caminata,Photo Trek,Alto,No,No
20,Bolivia,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
44,Reino Unido,Inglés,Alto,8,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Soraypampa,Medio,Sí,4300,Consulta médica,Bus,Nature Tour,Medio,Sí,No
29,Uruguay,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Evitar alcohol,Caminata,Trekking,Alto,No,No
37,Australia,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Hidratación constante,Caminata,Photo Expedition,Alto,No,No
23,Ecuador,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
48,Japón,Japonés,Alto,10,Naturaleza,Sí,Sí,No,Sí,Sí,Sí,Sí,Salkantay Trek,Valle Sagrado,Medio,Sí,4200,Descanso constante,Auto,Tour Relax,Medio,Sí,Sí
30,Paraguay,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Hidratación adecuada,Caminata,Adventure Trek,Alto,No,No
42,Portugal,Portugués,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Usar bloqueador,Caminata,Photo Trek,Alto,No,No
20,Venezuela,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
45,China,Chino,Alto,9,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Soraypampa,Medio,Sí,4300,Consulta médica,Bus,Nature Tour,Medio,Sí,No
26,Costa Rica,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Aclimatación previa,Caminata,Full Trek,Alto,No,No
34,Suiza,Alemán,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Hidratación adecuada,Caminata,Photo Expedition,Alto,No,No
25,Perú,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
47,Estados Unidos,Inglés,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,Salkantay Trek,Valle Sagrado,Medio,Sí,4200,Consulta médica,Auto,Tour Relax,Medio,Sí,Sí
32,México,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Hidratación constante,Caminata,Trekking,Alto,No,No
38,Francia,Francés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Usar protector solar,Caminata,Photo Trek,Alto,No,No
22,Chile,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
49,Canadá,Inglés,Alto,10,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Soraypampa,Medio,Sí,4300,Consulta médica,Bus,Nature Tour,Medio,Sí,No
28,Argentina,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Hidratación adecuada,Caminata,Adventure Trek,Alto,No,No
36,Italia,Italiano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Usar bloqueador,Caminata,Photo Expedition,Alto,No,No
24,Brasil,Portugués,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir mate de coca,Caminata,Backpacker Trek,Extremo,No,No
43,Alemania,Alemán,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,Salkantay Trek,Valle Sagrado,Medio,Sí,4200,Consulta médica,Auto,Tour Relax,Medio,Sí,Sí
29,Colombia,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Evitar alcohol,Caminata,Trekking,Alto,No,No
40,Australia,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Hidratación constante,Caminata,Photo Trek,Alto,No,No
21,Ecuador,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
46,Japón,Japonés,Alto,9,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Soraypampa,Medio,Sí,4300,Consulta médica,Bus,Nature Tour,Medio,Sí,No
31,Paraguay,Español,Medio,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Usar protector solar,Caminata,Photo Expedition,Alto,No,No
39,Portugal,Portugués,Alto,8,Relajación,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Valle Sagrado,Medio,Sí,4200,Descanso constante,Auto,Tour Relax,Medio,Sí,Sí
23,Venezuela,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
44,China,Chino,Alto,9,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Soraypampa,Medio,Sí,4300,Consulta médica,Bus,Nature Tour,Medio,Sí,No
27,Costa Rica,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Hidratación adecuada,Caminata,Adventure Trek,Alto,No,No
35,Suiza,Alemán,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Usar bloqueador,Caminata,Photo Trek,Alto,No,No
26,Perú,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
48,Estados Unidos,Inglés,Alto,10,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,Salkantay Trek,Valle Sagrado,Medio,Sí,4200,Consulta médica,Auto,Tour Relax,Medio,Sí,Sí
33,México,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Hidratación constante,Caminata,Trekking,Alto,No,No
37,Francia,Francés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Usar protector solar,Caminata,Photo Expedition,Alto,No,No
22,Chile,Español,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
50,Canadá,Inglés,Alto,10,Naturaleza,Sí,Sí,No,Sí,Sí,Sí,Sí,Salkantay Trek,Soraypampa,Medio,Sí,4300,Consulta médica,Bus,Nature Tour,Medio,Sí,No
30,Argentina,Español,Medio,6,Aventura,No,No,No,Sí,Sí,No,Sí,Salkantay Trek,Laguna Humantay,Alto,Sí,4600,Aclimatación previa,Caminata,Full Trek,Alto,No,No
41,Italia,Italiano,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Salkantay Trek,Nevado Salkantay,Alto,Sí,4700,Usar protector solar,Caminata,Photo Trek,Alto,No,No
25,Brasil,Portugués,Económico,5,Mochilero,No,No,No,No,Sí,No,Sí,Salkantay Trek,Choquequirao,Extremo,Sí,4800,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
23,Perú,Español,Medio,4,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4300,Hidratación constante,Bicicleta,Adventure Tour,Alto,No,No
31,Argentina,Español,Alto,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4200,Usar bloqueador,Caminata,Photo Adventure,Alto,No,No
26,Chile,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
42,Estados Unidos,Inglés,Alto,6,Aventura,Sí,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Medio,Sí,4000,Consulta médica,Bus,Premium Adventure,Medio,Sí,No
29,Brasil,Portugués,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Santa María,Alto,Sí,4200,Aclimatación previa,Caminata,Full Adventure,Alto,No,No
35,Francia,Francés,Alto,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Hidratación adecuada,Caminata,Photo Trek,Alto,No,No
21,México,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir mate de coca,Caminata,Backpacker Adventure,Extremo,No,No
48,Canadá,Inglés,Alto,7,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,Inca Jungle,Aguas Calientes,Medio,Sí,3900,Descanso constante,Auto,Tour Relax,Medio,Sí,Sí
27,Colombia,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4200,Hidratación adecuada,Bicicleta,Adventure Trek,Alto,No,No
33,Italia,Italiano,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Usar protector solar,Caminata,Photo Expedition,Alto,No,No
20,Bolivia,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir líquidos,Caminata,Backpacker Tour,Extremo,No,No
44,Reino Unido,Inglés,Alto,6,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa María,Medio,Sí,4000,Consulta médica,Bus,Nature Adventure,Medio,Sí,No
28,Uruguay,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4200,Evitar alcohol,Bicicleta,Trekking Adventure,Alto,No,No
37,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Hidratación constante,Caminata,Photo Adventure,Alto,No,No
24,Ecuador,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
46,Japón,Japonés,Alto,7,Naturaleza,Sí,Sí,No,Sí,Sí,Sí,Sí,Inca Jungle,Aguas Calientes,Medio,Sí,3900,Descanso constante,Auto,Tour Relax,Medio,Sí,Sí
30,Paraguay,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4200,Hidratación adecuada,Bicicleta,Adventure Trek,Alto,No,No
39,Portugal,Portugués,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Usar bloqueador,Caminata,Photo Trek,Alto,No,No
22,Venezuela,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir líquidos,Caminata,Backpacker Tour,Extremo,No,No
45,China,Chino,Alto,7,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa María,Medio,Sí,4000,Consulta médica,Bus,Nature Tour,Medio,Sí,No
26,Costa Rica,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4200,Aclimatación previa,Bicicleta,Full Adventure,Alto,No,No
34,Suiza,Alemán,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Hidratación adecuada,Caminata,Photo Expedition,Alto,No,No
25,Perú,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
47,Estados Unidos,Inglés,Alto,7,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,Inca Jungle,Aguas Calientes,Medio,Sí,3900,Consulta médica,Auto,Tour Relax,Medio,Sí,Sí
32,México,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4200,Hidratación constante,Bicicleta,Adventure Trek,Alto,No,No
38,Francia,Francés,Alto,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Usar protector solar,Caminata,Photo Trek,Alto,No,No
21,Chile,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir líquidos,Caminata,Backpacker Adventure,Extremo,No,No
49,Canadá,Inglés,Alto,7,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa María,Medio,Sí,4000,Consulta médica,Bus,Nature Adventure,Medio,Sí,No
29,Argentina,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4200,Hidratación adecuada,Bicicleta,Adventure Trek,Alto,No,No
36,Italia,Italiano,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Usar bloqueador,Caminata,Photo Expedition,Alto,No,No
24,Brasil,Portugués,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir mate de coca,Caminata,Backpacker Trek,Extremo,No,No
43,Alemania,Alemán,Alto,7,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,Inca Jungle,Aguas Calientes,Medio,Sí,3900,Consulta médica,Auto,Tour Relax,Medio,Sí,Sí
28,Colombia,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4200,Evitar alcohol,Bicicleta,Trekking Adventure,Alto,No,No
40,Australia,Inglés,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Hidratación constante,Caminata,Photo Adventure,Alto,No,No
22,Ecuador,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir líquidos,Caminata,Backpacker Tour,Extremo,No,No
46,Japón,Japonés,Alto,7,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa María,Medio,Sí,4000,Consulta médica,Bus,Nature Tour,Medio,Sí,No
31,Paraguay,Español,Medio,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Usar protector solar,Caminata,Photo Expedition,Alto,No,No
39,Portugal,Portugués,Alto,6,Relajación,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Aguas Calientes,Medio,Sí,3900,Descanso constante,Auto,Tour Relax,Medio,Sí,Sí
23,Venezuela,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir líquidos,Caminata,Backpacker Trek,Extremo,No,No
44,China,Chino,Alto,7,Naturaleza,Sí,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa María,Medio,Sí,4000,Consulta médica,Bus,Nature Adventure,Medio,Sí,No
27,Costa Rica,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4200,Hidratación adecuada,Bicicleta,Adventure Trek,Alto,No,No
35,Suiza,Alemán,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,Inca Jungle,Santa Teresa,Alto,Sí,4300,Usar bloqueador,Caminata,Photo Trek,Alto,No,No
26,Perú,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,Inca Jungle,Hidroeléctrica,Extremo,Sí,4300,Consumir líquidos,Caminata,Backpacker Adventure,Extremo,No,No
48,Estados Unidos,Inglés,Alto,7,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,Inca Jungle,Aguas Calientes,Medio,Sí,3900,Consulta médica,Auto,Tour Relax,Medio,Sí,Sí
33,México,Español,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,Inca Jungle,Machu Picchu,Alto,Sí,4200,Hidratación constante,Bicicleta,Adventure Trek,Alto,No,No
